region,country,topic,name,url,language,source_type,perspective,channel,platform,is_dataset,accuracy,uniqueness,timeliness,transparency,verifiability,accessibility,depth,composite,notes
Global,Global,Environment,NASA FIRMS Fire Information for Resource Management System,https://firms.modaps.eosdis.nasa.gov,EN,Global active-fire dataset,International official,Website,,yes,5,5,5,5,5,5,2,4.4,"Near-real-time satellite active-fire and thermal anomaly data for wildfire, agriculture burning, conflict-related fires, industrial events, and environmental monitoring."
Global,Global,Technology,ITU Global Cybersecurity Index,https://www.itu.int,EN,Global cybersecurity capacity dataset,International official,Website,,yes,4,5,2,5,5,5,4,4.1,"Comparative country assessment of cybersecurity legal, technical, organizational, capacity-development, and international-cooperation measures."
Global,Global,Technology,National Cyber Security Index,https://ncsi.ega.ee,EN,Global cybersecurity readiness dataset,Independent,Website,,yes,4,5,4,5,5,5,4,4.4,"Continuously updated country-level indicators of cybersecurity capacity, digital-service protection, incident response, policy, resilience, and public information."
Global,Global,Technology,Freedom on the Net,https://freedomhouse.org/report/freedom-net,EN,Global internet freedom dataset,Independent,Website,,yes,4,5,3,5,5,5,4,4.3,"Annual country assessments of internet access, censorship, surveillance, online rights, digital repression, platform control, and online political environment."
Global,Global,Technology,Access Now KeepItOn Shutdown Tracker,https://www.accessnow.org/keepiton,EN,Global internet shutdown dataset,Independent,Website,,yes,5,5,5,5,5,5,4,4.7,"Near-real-time and historical tracking of internet shutdowns, social media blocking, network restrictions, state disruptions, and digital rights incidents."
Global,Global,Technology,OONI Explorer,https://explorer.ooni.org,EN,Global internet censorship dataset,Independent,Website,,yes,5,5,5,5,5,5,4,4.7,"Open measurement data on website blocking, DNS tampering, HTTP interference, app blocking, network performance, censorship, and online access restrictions."
Global,Global,Technology,Citizen Lab Research,https://citizenlab.ca,EN,Global cyber surveillance research,Academic,Website,,yes,5,5,4,5,5,5,5,4.9,"World-leading technical investigations of spyware, surveillance, censorship, digital forensics, transnational repression, platform security, and information operations."
Global,Global,Technology,Privacy International Data Exploitation Tracker,https://privacyinternational.org,EN,Global surveillance and data-rights research,Independent,Website,,yes,5,5,3,5,5,5,5,4.7,"Global research on surveillance, data exploitation, commercial spyware, biometric systems, policing technology, intelligence, and digital rights."
Global,Global,Technology,Global AI Index,https://www.tortoiseintelligence.com/global-ai-index,EN,Global AI capability index,Industry,Website,,yes,4,5,3,4,4,3,4,3.9,"Comparative assessment of national AI investment, innovation, implementation, talent, infrastructure, operating environment, and strategy; proprietary methodology and access limitations apply."
Global,Global,Technology,AI Index Report Dataset,https://aiindex.stanford.edu,EN,Global AI research dataset,Academic,Website,,yes,5,5,4,5,5,5,5,4.9,"Stanford Institute for Human-Centered AI global indicators on AI research, models, investment, compute, labor, policy, ethics, incidents, patents, and performance."
Global,Global,Technology,OECD AI Policy Observatory,https://oecd.ai,EN,Global AI policy dataset,International official,Website,,yes,5,5,4,5,5,5,4,4.7,"Global country policy data, AI strategies, incidents, research, talent, investment, regulation, governance, and AI policy instruments."
Global,Global,Technology,AI Incident Database,https://incidentdatabase.ai,EN,Global AI incidents dataset,Independent,Website,,yes,4,5,5,5,4,5,4,4.6,"Open database of reported AI incidents, harms, failures, safety events, discrimination, surveillance, misinformation, and misuse; reporting coverage is uneven."
Global,Global,Technology,Stanford Cyber Policy Center Cyber Incident Data,https://cyber.fsi.stanford.edu,EN,Global cyber incident research,Academic,Website,,yes,5,5,3,5,5,4,5,4.6,"Research datasets and analysis on cyber incidents, state behavior, cyber policy, influence operations, cyber norms, and national cybersecurity."
Global,Global,Technology,MIT Technology Review AI Policy and Compute Tracker,https://www.technologyreview.com,EN,Global technology policy monitoring,Industry,Website,,no,4,4,5,4,3,3,4,3.9,"Useful current-analysis source for AI policy, semiconductors, compute, regulation, technology competition, and industrial strategy; not a standardized quantitative dataset."
Global,Global,Geospatial,Google Open Buildings,https://sites.research.google/open-buildings,EN,Global building-footprint dataset,Industry,Website,,yes,4,5,3,5,5,5,2,4.1,"Global machine-learning-derived building footprints useful for settlement mapping, damage assessment, population estimates, infrastructure, and humanitarian analysis."
Global,Global,Geospatial,Microsoft Building Footprints,https://www.microsoft.com/en-us/maps/building-footprints,EN,Global building-footprint dataset,Industry,Website,,yes,4,5,3,5,5,5,2,4.1,"Machine-learning-derived building footprint data for multiple countries, useful for urban analysis, settlement mapping, infrastructure, and disaster response."
Global,Global,Geospatial,OpenAQ,https://openaq.org,EN,Global air-quality dataset,Independent,Website,,yes,4,5,5,5,5,5,2,4.3,"Global open air-quality measurements aggregated from governments, research networks, and other sources, including PM2.5, PM10, ozone, nitrogen dioxide, and sulfur dioxide."
Global,Global,Geospatial,OpenCelliD,https://opencellid.org,EN,Global cellular infrastructure dataset,Independent,Website,,yes,3,5,5,4,3,5,1,3.7,"Crowdsourced global cell-tower and cellular infrastructure database, useful for communications mapping and OSINT leads; validate coverage and accuracy locally."
Global,Global,Maritime,Automatic Identification System AIS Data via Global Fishing Watch,https://globalfishingwatch.org,EN,Global maritime tracking dataset,Independent,Website,,yes,4,5,5,5,5,5,4,4.7,"Use Global Fishing Watch’s public vessel and activity layer for accessible maritime OSINT; AIS is incomplete and susceptible to spoofing, manipulation, and gaps."
Global,Global,Maritime,UNCTAD Review of Maritime Transport Data,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,EN,Global maritime trade dataset,International official,Website,,yes,5,5,4,5,5,5,4,4.6,"Global shipping, fleet, port, freight, container, maritime trade, chokepoint, ownership, flag, and transport statistics."
Global,Global,Maritime,IMB Piracy Reporting Centre,https://www.icc-ccs.org/piracy-reporting-centre,EN,Global piracy incident dataset,Independent,Website,,yes,4,5,5,5,5,4,3,4.3,"Near-real-time and historical piracy, armed robbery at sea, vessel, location, incident, and maritime security reporting; some detail is restricted."
Global,Global,Maritime,MarineTraffic,https://www.marinetraffic.com,EN,Global vessel-tracking platform,Industry,Website,,yes,4,5,5,4,4,3,3,4,"Commercial AIS-based vessel tracking, port calls, vessel profiles, ownership-related data, and maritime movement intelligence; use raw signals cautiously."
Global,Global,Space and Satellite,USGS EarthExplorer,https://earthexplorer.usgs.gov,EN,Global satellite imagery archive,International official,Website,,yes,5,5,4,5,5,5,2,4.3,"Primary access point for Landsat, aerial imagery, elevation, radar, historical satellite imagery, and geospatial datasets; requires analytical processing."
Global,Global,Space and Satellite,Copernicus Data Space Ecosystem,https://dataspace.copernicus.eu,EN,Global satellite imagery platform,International official,Website,,yes,5,5,5,5,5,5,2,4.4,"European Earth-observation data, including Sentinel optical, radar, atmospheric, marine, land, climate, and emergency-monitoring products."
Global,Global,Space and Satellite,Planet Disaster Data Program,https://www.planet.com/disasterdata,EN,Global commercial satellite imagery,Industry,Website,,yes,5,5,5,4,5,2,3,4,"Commercial high-frequency satellite imagery for disaster, conflict, infrastructure, environmental, and humanitarian analysis; access is typically restricted or partner-based."
Global,Global,Space and Satellite,Sentinel Hub EO Browser,https://apps.sentinel-hub.com/eo-browser,EN,Global satellite analysis platform,Industry,Website,,yes,5,5,5,5,5,5,3,4.7,"Accessible interface for Sentinel, Landsat, MODIS, DEM, and other satellite imagery, useful for visual OSINT, change detection, fires, vegetation, and infrastructure analysis."
Global,Global,OSINT,Bellingcat,https://www.bellingcat.com,EN,Investigative OSINT collective,Independent,Website,,yes,5,5,4,5,5,5,5,4.9,"World-leading open-source investigations using imagery, geolocation, documents, social media, data, and digital forensics across conflict, corruption, state violence, extremism, aviation, and sanctions."
Global,Global,OSINT,Forensic Architecture,https://forensic-architecture.org,EN,Forensic investigation research agency,Academic,Website,,yes,5,5,4,5,5,5,5,4.9,"Advanced spatial, visual, architectural, satellite, audio, legal, and open-source investigations of state violence, conflict, borders, environmental harm, and human rights."
Global,Global,OSINT,OpenFacto,https://openfacto.fr,EN,Open-source investigation collective,Independent,Website,,yes,5,5,4,5,5,5,5,4.9,"Open-source investigations of weapons, conflict, military supply chains, sanctions, maritime activity, authoritarianism, and corporate/state networks."
Global,Global,OSINT,Oryx,https://www.oryxspioenkop.com,EN,Visual military-loss dataset,Independent,Website,,yes,4,5,5,5,5,5,2,4.3,"Visually confirmed military equipment-loss tracking, particularly valuable for Russia-Ukraine and other conflicts; rigorous evidence requirement makes totals an undercount."
Global,Global,OSINT,Live Universal Awareness Map Liveuamap,https://liveuamap.com,EN,OSINT event map,Independent,Website,,yes,3,5,5,3,3,5,2,3.7,"Near-real-time map aggregating conflict, protest, security, and emergency reports; useful for alerts and discovery, requiring source-level verification."
Global,Global,OSINT,Open Source Munitions Portal Oryx Archive,https://www.oryxspioenkop.com,EN,Weapons and military OSINT,Independent,Website,,yes,4,5,4,5,5,5,3,4.4,"Use Oryx’s documented visual databases and archive pages rather than duplicate source entries for each campaign, theater, or equipment type."
Global,Global,Human Rights,Political Terror Scale,https://www.politicalterrorscale.org,EN,Global repression dataset,Academic,Website,,yes,4,5,2,5,5,5,4,4.1,"Annual country-level coding of state terror, political imprisonment, torture, extrajudicial killing, disappearance, and repression based on human-rights reports."
Global,Global,Human Rights,CIRI Human Rights Data Project Archive,https://humanrightsdata.com,EN,Global human-rights dataset,Academic archive,Website,,yes,4,5,1,5,5,4,4,3.9,"Historical annual data on government respect for internationally recognized rights, covering roughly 200 countries through 2011; archival, not current."
Global,Global,Human Rights,Human Rights Measurement Initiative HRMI,https://humanrightsmeasurement.org,EN,Global human-rights dataset,Independent,Website,,yes,5,5,3,5,5,5,5,4.6,"Comparative data on civil, political, economic, social, and cultural rights, including expert surveys, income-adjusted benchmarks, and rights conditions."
Global,Global,Human Rights,CIVICUS Monitor,https://monitor.civicus.org,EN,Global civic-space dataset,Independent,Website,,yes,5,5,4,5,5,5,4,4.6,"Near-current country assessments of civic space, protest, association, assembly, speech, civil society, digital rights, and repression."
Global,Global,Human Rights,Global Database on Violence Against Women,https://evaw-global-database.unwomen.org,EN,Global gender violence dataset,International official,Website,,yes,5,5,3,5,5,5,4,4.4,"UN Women legal, policy, prevalence, institutional, and country information on violence against women and gender-based violence."
Global,Global,Human Rights,Walk Free Global Slavery Index,https://www.walkfree.org/global-slavery-index,EN,Global forced-labor dataset,Independent,Website,,yes,4,5,2,5,5,5,4,4.1,"Cross-country estimates and analysis of forced labor, forced marriage, modern slavery, vulnerability, government response, and supply-chain risk; modeled estimates should be treated cautiously."
Global,Global,Human Rights,Minorities at Risk MAR Project,https://www.mar.umd.edu,EN,Global minority conflict dataset,Academic,Website,,yes,5,5,1,5,5,5,5,4.4,"Historical comparative data on politically active ethnic groups, discrimination, mobilization, protest, rebellion, autonomy, and state-group relations."
Global,Global,Human Rights,Ethnic Power Relations EPR Dataset,https://ethnicpowerrelations.org,EN,Global ethnic politics dataset,Academic,Website,,yes,5,5,2,5,5,5,5,4.4,"Global data on ethnic groups’ access to executive power, exclusion, autonomy, political status, conflict, and state-group relations."
Global,Global,Science and Research,OpenAlex,https://openalex.org,EN,Global scholarly metadata dataset,Independent,Website,,yes,5,5,5,5,5,5,2,4.4,"Open global scholarly graph of works, authors, institutions, concepts, citations, funders, and publication metadata, useful for research mapping and technology analysis."
Global,Global,Science and Research,Crossref Metadata API,https://api.crossref.org,EN,Global scholarly metadata dataset,Independent,Website,,yes,5,5,5,5,5,5,1,4.3,"Global DOI-linked publication metadata, publishers, citations, funders, licenses, dates, and scholarly records."
Global,Global,Science and Research,OpenSanctions Research Data,https://www.opensanctions.org,EN,Global sanctions and entity data,Independent,Website,,yes,4,5,5,5,5,5,3,4.6,"See security entry; useful also for academic research on sanctions, elite networks, companies, political exposure, and illicit finance."
Global,Global,Research Infrastructure,PRIO Data,https://www.prio.org/data,EN,Global peace-research repository,Academic,Website,,yes,5,5,3,5,5,5,5,4.6,"Repository of PRIO datasets and replication material, including corruption, peacebuilding, conflict, geospatial, sexual violence, armed groups, and peace organization data. [206]"
Global,Global,Research Infrastructure,Harvard Dataverse,https://dataverse.harvard.edu,EN,Global research repository,Academic,Website,,yes,4,5,5,5,5,5,3,4.6,"Large open repository for academic datasets, code, replication packages, social science, conflict, political, economic, health, and humanitarian research; vet dataset-specific methods."
Global,Global,Research Infrastructure,World Bank Microdata Library,https://microdata.worldbank.org,EN,Global survey microdata repository,International official,Website,,yes,5,5,4,5,5,5,4,4.7,"Household, enterprise, labor, health, education, poverty, agriculture, social, and development survey microdata from the World Bank and partners."
Global,Global,Research Infrastructure,International Relations Data Program ICPSR,https://www.icpsr.umich.edu,EN,Global research data repository,Academic,Website,,yes,5,5,4,5,5,3,4,4.4,"Major social-science data repository with political, economic, public opinion, conflict, health, demographic, governance, and survey datasets; some materials require institutional access."
